   2.661828241E-02    3.337509011E-25
   2.673180213E-02    3.325565170E-25
   2.684530990E-02    3.313772226E-25
   2.695880537E-02    3.301450584E-25
   2.707228672E-02    3.288805886E-25
   2.718575330E-02    3.275931037E-25
   2.729920446E-02    3.263507456E-25
   2.741264289E-02    3.252687497E-25
   2.752607347E-02    3.242473022E-25
   2.763949857E-02    3.232418400E-25
   2.775291785E-02    3.221649709E-25
   2.786633054E-02    3.210559141E-25
   2.797973693E-02    3.197793572E-25
   2.809313797E-02    3.182777062E-25
   2.820653184E-02    3.166205569E-25
   2.831991648E-02    3.149756461E-25
   2.843329266E-02    3.135095149E-25
   2.854666209E-02    3.120639911E-25
   2.866002479E-02    3.105610678E-25
   2.877338095E-02    3.090047054E-25
   2.888673296E-02    3.074017117E-25
   2.900008397E-02    3.057880842E-25
   2.911343660E-02    3.042851023E-25
   2.922679226E-02    3.027566569E-25
   2.934014871E-02    3.012586909E-25
   2.945350609E-02    2.998064895E-25
   2.956686261E-02    2.983797577E-25
   2.968021588E-02    2.969765516E-25
   2.979356542E-02    2.955499993E-25
   2.990690954E-02    2.937722326E-25
   3.002024654E-02    2.919697005E-25
   3.013357555E-02    2.902518511E-25
   3.024724274E-02    2.894437874E-25
   3.036399812E-02    2.868257142E-25
   3.048074397E-02    2.852705692E-25
   3.059747767E-02    2.837689315E-25
   3.071419821E-02    2.822796846E-25
   3.083090538E-02    2.808264697E-25
   3.094759668E-02    2.793004514E-25
   3.106426893E-02    2.777824626E-25
   3.118092308E-02    2.761246604E-25
   3.129756206E-02    2.744424156E-25
   3.141418855E-02    2.727999250E-25
   3.153080222E-02    2.711428848E-25
   3.164740248E-02    2.694668926E-25
   3.176399271E-02    2.678012035E-25
   3.188057550E-02    2.661116816E-25
   3.199715144E-02    2.644776140E-25
   3.211372002E-02    2.628634692E-25
   3.223028033E-02    2.611801434E-25
   3.234683299E-02    2.593268396E-25
   3.246337773E-02    2.573542079E-25
   3.257991175E-02    2.553756721E-25
   3.269643495E-02    2.533584181E-25
   3.281294765E-02    2.512435550E-25
   3.292945144E-02    2.491535669E-25
   3.304594673E-02    2.472071481E-25
   3.316243246E-02    2.453570454E-25
   3.327890721E-02    2.435769686E-25
   3.339537055E-02    2.418435187E-25
   3.351181902E-02    2.401383017E-25
   3.362824898E-02    2.383723099E-25
   3.374465802E-02    2.365451797E-25
   3.386104440E-02    2.347847827E-25
   3.397740871E-02    2.331456203E-25
   3.409375047E-02    2.314186127E-25
   3.421006743E-02    2.296339094E-25
   3.432635959E-02    2.279011400E-25
   3.444262906E-02    2.262648023E-25
   3.455887804E-02    2.247894178E-25
   3.467510898E-02    2.233656726E-25
   3.479132447E-02    2.219677805E-25
   3.490752582E-02    2.206091556E-25
   3.502371649E-02    2.194245203E-25
   3.513989979E-02    2.184840098E-25
   3.525607701E-02    2.175851093E-25
   3.537224885E-02    2.165819770E-25
   3.548841734E-02    2.154214300E-25
   3.560458302E-02    2.142203282E-25
   3.572074620E-02    2.127203703E-25
   3.583690551E-02    2.110541725E-25
   3.595305968E-02    2.093590128E-25
   3.606921031E-02    2.074769936E-25
   3.618535854E-02    2.056674899E-25
   3.630150216E-02    2.038847504E-25
   3.641763901E-02    2.021352183E-25
   3.653376821E-02    2.004485967E-25
   3.664989015E-02    1.988103459E-25
   3.676600517E-02    1.972106560E-25
   3.688211217E-02    1.955577408E-25
   3.699820752E-02    1.936839722E-25
   3.711428888E-02    1.916522239E-25
   3.723035603E-02    1.896559005E-25
   3.734640931E-02    1.875569573E-25
   3.746244854E-02    1.854573916E-25
   3.757847219E-02    1.834036344E-25
   3.769447980E-02    1.816140415E-25
   3.781047162E-02    1.799117201E-25
   3.792644884E-02    1.782162568E-25
   3.804241381E-02    1.766094355E-25
   3.815836791E-02    1.751039232E-25
   3.827431267E-02    1.735032518E-25
   3.839025139E-02    1.719228741E-25
   3.850618839E-02    1.704975521E-25
   3.862212529E-02    1.689978521E-25
   3.873806293E-02    1.674808035E-25
   3.885400219E-02    1.660292935E-25
   3.896994265E-02    1.645563132E-25
   3.908588295E-02    1.629520520E-25
   3.920182083E-02    1.613212977E-25
   3.931775512E-02    1.596212892E-25
   3.943368494E-02    1.579619394E-25
   3.954960874E-02    1.563601353E-25
   3.966552378E-02    1.547992327E-25
   3.978142940E-02    1.532336892E-25
   3.989732446E-02    1.516353610E-25
   4.001320800E-02    1.501322266E-25
   4.012907957E-02    1.485524034E-25
   4.024493859E-02    1.468638589E-25
   4.036078431E-02    1.451906686E-25
   4.047661655E-02    1.435650654E-25
   4.059242473E-02    1.420183857E-25
   4.070821504E-02    1.402588135E-25
   4.082398808E-02    1.385505303E-25
   4.093974253E-02    1.369622287E-25
   4.105547822E-02    1.353958590E-25
   4.117119544E-02    1.337857062E-25
   4.128689451E-02    1.322120144E-25
   4.140257730E-02    1.306560901E-25
   4.151824578E-02    1.289061891E-25
   4.163138869E-02    1.267093613E-25
   4.174424084E-02    1.252840763E-25
   4.185708407E-02    1.234967725E-25
   4.196992150E-02    1.218047412E-25
   4.208275523E-02    1.203148138E-25
   4.219558464E-02    1.189511056E-25
   4.230840823E-02    1.175548683E-25
   4.242122749E-02    1.161115725E-25
   4.253404196E-02    1.145520108E-25
   4.264685106E-02    1.129795201E-25
   4.275965330E-02    1.113830173E-25
   4.287244650E-02    1.098497251E-25
   4.298522852E-02    1.084565569E-25
   4.309799698E-02    1.070698282E-25
   4.321075102E-02    1.055861447E-25
   4.332349026E-02    1.040489456E-25
   4.343621479E-02    1.023638248E-25
   4.354892426E-02    1.005973919E-25
   4.366161972E-02    9.886226067E-26
   4.377430173E-02    9.719420509E-26
   4.388697093E-02    9.556172240E-26
   4.399962633E-02    9.391391092E-26
   4.411226747E-02    9.213080594E-26
   4.422489473E-02    9.030666119E-26
   4.433750918E-02    8.853972644E-26
   4.445010968E-02    8.658665263E-26
   4.456269521E-02    8.456377436E-26
   4.467526483E-02    8.257868443E-26
   4.478781825E-02    8.075423800E-26
   4.490035606E-02    7.891743977E-26
   4.501287815E-02    7.691112540E-26
   4.512538504E-02    7.493329291E-26
   4.523787997E-02    7.301030259E-26
   4.535036668E-02    7.104093051E-26
   4.546284887E-02    6.913355519E-26
   4.557532929E-02    6.720469311E-26
   4.568780984E-02    6.537593590E-26
   4.580029290E-02    6.361206441E-26
   4.591277820E-02    6.178554939E-26
   4.602526410E-02    6.000080064E-26
   4.613774805E-02    5.827184122E-26
   4.625022693E-02    5.649800174E-26
   4.636269750E-02    5.471530121E-26
   4.647515714E-02    5.298482063E-26
   4.658760214E-02    5.122449798E-26
   4.670002869E-02    4.956792379E-26
   4.681243549E-02    4.796613344E-26
   4.692482414E-02    4.644297238E-26
   4.703719652E-02    4.501293286E-26
   4.714955380E-02    4.358245402E-26
   4.726189636E-02    4.221254084E-26
   4.737422422E-02    4.090107531E-26
   4.748653737E-02    3.962178988E-26
   4.759883394E-02    3.824830751E-26
   4.771111282E-02    3.682888486E-26
   4.782337142E-02    3.534669115E-26
   4.793560818E-02    3.387644800E-26
   4.804782353E-02    3.232553274E-26
   4.816001797E-02    3.089294410E-26
   4.827219121E-02    2.952788087E-26
   4.838434284E-02    2.804588010E-26
   4.849647273E-02    2.641443363E-26
   4.860858124E-02    2.478155881E-26
   4.872066835E-02    2.317434842E-26
   4.883273487E-02    2.136931543E-26
   4.894478161E-02    1.960417038E-26
   4.905680927E-02    1.793545390E-26
   4.916881920E-02    1.632129882E-26
   4.928081271E-02    1.478193572E-26
   4.939278966E-02    1.333769627E-26
   4.950474952E-02    1.205318706E-26
   4.961669277E-02    1.079477159E-26
   4.972861892E-02    9.589670461E-27
   4.984052586E-02    8.216865627E-27
   4.995241152E-02    6.791413661E-27
   5.006427521E-02    5.315507900E-27
   5.017611599E-02    3.776682838E-27
   5.028793232E-02    2.337117663E-27
   5.039972384E-02    8.724399186E-28
   5.051149062E-02   -6.252792771E-28
   5.062323231E-02   -2.200965770E-27
   5.073494893E-02   -3.704212073E-27
   5.084664101E-02   -5.289464976E-27
   5.095830884E-02   -7.063089266E-27
   5.106995186E-02   -8.940419087E-27
   5.118156952E-02   -1.069666454E-26
   5.129316360E-02   -1.236697442E-26
   5.140473667E-02   -1.403378187E-26
   5.151628982E-02   -1.572250761E-26
   5.162924782E-02   -1.748727506E-26
   5.174279862E-02   -1.907070445E-26
   5.185633559E-02   -2.055903907E-26
   5.196985888E-02   -2.199467440E-26
   5.208336831E-02   -2.351329273E-26
   5.219686422E-02   -2.506749997E-26
   5.231034804E-02   -2.650396835E-26
   5.242382228E-02   -2.784335120E-26
   5.253728933E-02   -2.912886197E-26
   5.265075122E-02   -3.038576282E-26
   5.276420904E-02   -3.169199981E-26
   5.287766179E-02   -3.294803203E-26
   5.299110973E-02   -3.440476594E-26
   5.310455231E-02   -3.590305072E-26
   5.321799052E-02   -3.739435739E-26
   5.333142543E-02   -3.882236014E-26
   5.344485698E-02   -4.016901380E-26
   5.355828582E-02   -4.147637395E-26
   5.367171185E-02   -4.290718815E-26
   5.378513500E-02   -4.441503064E-26
   5.389855445E-02   -4.596610067E-26
   5.401196996E-02   -4.766706703E-26
   5.412538071E-02   -4.954652157E-26
   5.423878658E-02   -5.144112366E-26
   5.435218753E-02   -5.326681983E-26
   5.446558389E-02   -5.490959396E-26
   5.457897619E-02   -5.644413729E-26
   5.469236387E-02   -5.790021129E-26
   5.480574655E-02   -5.936566504E-26
   5.491912383E-02   -6.095557758E-26
   5.503249542E-02   -6.255295286E-26
   5.514586140E-02   -6.415681600E-26
   5.525922189E-02   -6.569675428E-26
   5.537257753E-02   -6.737030237E-26
   5.548592900E-02   -6.900655607E-26
   5.559927633E-02   -7.053466994E-26
   5.571261978E-02   -7.200708485E-26
   5.582596000E-02   -7.338864411E-26
   5.593929770E-02   -7.479860454E-26
   5.605263307E-02   -7.615484091E-26
   5.616596640E-02   -7.753262960E-26
   5.627929736E-02   -7.890791403E-26
   5.639262487E-02   -8.031365033E-26
   5.650594723E-02   -8.190939748E-26
   5.661926266E-02   -8.355661451E-26
   5.673257021E-02   -8.510971590E-26
   5.684586965E-02   -8.654198476E-26
   5.695916020E-02   -8.781340017E-26
   5.707244197E-02   -8.894371658E-26
   5.718571594E-02   -9.010869892E-26
   5.729898157E-02   -9.146590552E-26
   5.741223689E-02   -9.277157710E-26
   5.752548004E-02   -9.397691416E-26
   5.763870981E-02   -9.510494900E-26
   5.775192588E-02   -9.618251534E-26
   5.786512777E-02   -9.739833667E-26
   5.797831465E-02   -9.870275842E-26
   5.809148574E-02   -1.000280547E-25
   5.820463971E-02   -1.012650511E-25
   5.831777611E-02   -1.024792237E-25
   5.843089586E-02   -1.038245871E-25
   5.854399916E-02   -1.051519560E-25
   5.865708592E-02   -1.064566128E-25
   5.877015654E-02   -1.077316515E-25
   5.888321223E-02   -1.090346153E-25
   5.899625436E-02   -1.103647209E-25
   5.910928332E-02   -1.117669303E-25
   5.922229835E-02   -1.132020766E-25
   5.933529916E-02   -1.146419486E-25
   5.944828580E-02   -1.160130604E-25
   5.956125843E-02   -1.173162225E-25
   5.967421694E-02   -1.185935225E-25
   5.978716195E-02   -1.198970507E-25
   5.990009362E-02   -1.211869221E-25
   6.001301138E-02   -1.224200273E-25
   6.012591454E-02   -1.235722579E-25
   6.023880369E-02   -1.247534381E-25
   6.035167998E-02   -1.259794269E-25
   6.046454457E-02   -1.272954466E-25
   6.057739830E-02   -1.286015776E-25
   6.069024108E-02   -1.297869605E-25
   6.080307326E-02   -1.312203795E-25
   6.091589511E-02   -1.328421273E-25
   6.102870629E-02   -1.345469980E-25
   6.114150672E-02   -1.361320074E-25
   6.125429650E-02   -1.376369880E-25
   6.136707570E-02   -1.389541314E-25
   6.147984465E-02   -1.402665628E-25
   6.159260301E-02   -1.415638626E-25
   6.170535085E-02   -1.428479111E-25
   6.181808753E-02   -1.441832446E-25
   6.193081242E-02   -1.454600234E-25
   6.204352531E-02   -1.467048528E-25
   6.215622708E-02   -1.479221323E-25
   6.226891968E-02   -1.491924824E-25
   6.238160503E-02   -1.504061081E-25
   6.249428438E-02   -1.515522895E-25
   6.260695833E-02   -1.526525548E-25
   6.271962695E-02   -1.537467952E-25
   6.283228995E-02   -1.549274016E-25
   6.294494730E-02   -1.561792858E-25
   6.305759924E-02   -1.575142814E-25
   6.317024603E-02   -1.588718491E-25
   6.328288732E-02   -1.603479808E-25
   6.339552213E-02   -1.618724878E-25
   6.350814926E-02   -1.634035510E-25
   6.362076720E-02   -1.649234986E-25
   6.373337538E-02   -1.663906241E-25
   6.384597390E-02   -1.678057053E-25
   6.395856258E-02   -1.691476284E-25
   6.407114206E-02   -1.704506625E-25
   6.418371317E-02   -1.716827110E-25
   6.429627672E-02   -1.728673662E-25
   6.440883291E-02   -1.740480985E-25
   6.452138112E-02   -1.752593284E-25
   6.463392077E-02   -1.766224993E-25
   6.474645132E-02   -1.780573525E-25
   6.485897187E-02   -1.794818739E-25
   6.497148154E-02   -1.810061948E-25
   6.508397935E-02   -1.826755743E-25
   6.519646441E-02   -1.842618281E-25
   6.530893630E-02   -1.857723328E-25
   6.542139537E-02   -1.872546705E-25
   6.553384246E-02   -1.887094517E-25
   6.564627807E-02   -1.901566863E-25
   6.575805586E-02   -1.913591338E-25
   6.586917449E-02   -1.929245629E-25
   6.598028015E-02   -1.942447632E-25
   6.609137277E-02   -1.955504231E-25
   6.620245254E-02   -1.967991363E-25
   6.631351939E-02   -1.979801375E-25
   6.642457295E-02   -1.990568259E-25
   6.653561288E-02   -2.001034367E-25
   6.664663842E-02   -2.011297887E-25
   6.675764849E-02   -2.020883039E-25
   6.686864213E-02   -2.030226402E-25
   6.697961881E-02   -2.041711539E-25
   6.709057807E-02   -2.053603120E-25
   6.720151864E-02   -2.065214637E-25
   6.731244003E-02   -2.076778452E-25
   6.742334222E-02   -2.087781994E-25
   6.753422553E-02   -2.100262008E-25
   6.764508951E-02   -2.112337207E-25
   6.775593320E-02   -2.124272797E-25
   6.786675507E-02   -2.136169454E-25
   6.797755411E-02   -2.147634818E-25
   6.808832983E-02   -2.160215625E-25
   6.819908198E-02   -2.173481202E-25
   6.830981098E-02   -2.187160760E-25
   6.842051692E-02   -2.200479452E-25
   6.853119961E-02   -2.212704242E-25
   6.864185864E-02   -2.224268583E-25
   6.875249310E-02   -2.235736107E-25
   6.886310288E-02   -2.246924878E-25
   6.897368772E-02   -2.258939202E-25
   6.908424778E-02   -2.271376699E-25
   6.919478338E-02   -2.284366975E-25
   6.930529456E-02   -2.297648870E-25
   6.941578132E-02   -2.311645373E-25
   6.952624338E-02   -2.325352524E-25
   6.963668070E-02   -2.338667317E-25
   6.974709349E-02   -2.351434989E-25
   6.985748148E-02   -2.363629898E-25
   6.996784489E-02   -2.375268255E-25
   7.007818353E-02   -2.386657786E-25
   7.018849782E-02   -2.397582467E-25
   7.029878840E-02   -2.408696111E-25
   7.040905610E-02   -2.419140628E-25
   7.051930256E-02   -2.429618214E-25
   7.062952869E-02   -2.439971838E-25
   7.073973414E-02   -2.449907094E-25
   7.084991834E-02   -2.459626549E-25
   7.096008052E-02   -2.468241060E-25
   7.107022006E-02   -2.476200761E-25
   7.118033710E-02   -2.484134043E-25
   7.129043248E-02   -2.492080353E-25
   7.140050721E-02   -2.500243276E-25
   7.151056202E-02   -2.510301216E-25
   7.162059665E-02   -2.520445790E-25
   7.173061055E-02   -2.530247380E-25
   7.184060276E-02   -2.542180829E-25
   7.195057231E-02   -2.554124579E-25
   7.206051875E-02   -2.565277059E-25
   7.217044233E-02   -2.577621175E-25
   7.228034401E-02   -2.589637964E-25
   7.239036325E-02   -2.603986876E-25
   7.250090497E-02   -2.614827700E-25
   7.261142988E-02   -2.627232871E-25
   7.272193994E-02   -2.639144061E-25
   7.283243643E-02   -2.650803843E-25
   7.294291975E-02   -2.661716196E-25
   7.305339007E-02   -2.672662715E-25
   7.316384796E-02   -2.684286391E-25
   7.327429290E-02   -2.696038105E-25
   7.338472431E-02   -2.708203031E-25
   7.349514199E-02   -2.719894233E-25
   7.360554631E-02   -2.730969460E-25
   7.371593685E-02   -2.741814780E-25
   7.382631338E-02   -2.752467965E-25
   7.393667621E-02   -2.762794967E-25
   7.404702640E-02   -2.772510708E-25
   7.415736463E-02   -2.781513478E-25
   7.426769188E-02   -2.790763420E-25
   7.437800890E-02   -2.799745927E-25
   7.448831610E-02   -2.808936812E-25
   7.459861342E-02   -2.819196052E-25
   7.470890034E-02   -2.829191850E-25
   7.481917581E-02   -2.838687143E-25
   7.492943812E-02   -2.847886266E-25
   7.503968599E-02   -2.856566882E-25
   7.514991871E-02   -2.864434425E-25
   7.526013613E-02   -2.871844760E-25
   7.537033815E-02   -2.879072417E-25
   7.548052505E-02   -2.886362512E-25
   7.559069778E-02   -2.893417414E-25
   7.570085788E-02   -2.900315606E-25
   7.581100472E-02   -2.908250261E-25
   7.592113301E-02   -2.915778842E-25
   7.603124911E-02   -2.923333497E-25
   7.614135246E-02   -2.930620103E-25
   7.625144288E-02   -2.937451574E-25
   7.636152046E-02   -2.944678001E-25
   7.647158580E-02   -2.952659890E-25
   7.658163982E-02   -2.960237041E-25
   7.669168286E-02   -2.967982601E-25
   7.680171432E-02   -2.978122568E-25
   7.691173335E-02   -2.988481983E-25
   7.702173966E-02   -2.999472628E-25
   7.713173227E-02   -3.010801052E-25
   7.724171013E-02   -3.022165384E-25
   7.735167251E-02   -3.033887610E-25
   7.746161881E-02   -3.045692546E-25
   7.757154884E-02   -3.057572524E-25
   7.768146280E-02   -3.069296410E-25
   7.779136118E-02   -3.080530826E-25
   7.790124481E-02   -3.091270524E-25
   7.801111441E-02   -3.102056781E-25
   7.812097031E-02   -3.112919744E-25
   7.823081290E-02   -3.124106327E-25
   7.834064199E-02   -3.135138056E-25
   7.845045775E-02   -3.145836130E-25
   7.856026053E-02   -3.155746842E-25
   7.867005012E-02   -3.165569366E-25
   7.877982616E-02   -3.174934843E-25
   7.888958808E-02   -3.183941873E-25
   7.899933528E-02   -3.192872200E-25
   7.910906697E-02   -3.201579545E-25
   7.921878313E-02   -3.209773178E-25
   7.932848435E-02   -3.217507294E-25
   7.943817172E-02   -3.224698524E-25
   7.954784615E-02   -3.231637128E-25
   7.965750905E-02   -3.238221996E-25
   7.976716098E-02   -3.244434061E-25
   7.987680161E-02   -3.250299136E-25
   7.998643000E-02   -3.255935449E-25
   8.009604561E-02   -3.261437061E-25
   8.020564784E-02   -3.267307195E-25
   8.031523642E-02   -3.274122878E-25
   8.042481129E-02   -3.283029260E-25
   8.053437210E-02   -3.292140421E-25
   8.064391848E-02   -3.300995264E-25
   8.075345025E-02   -3.310456929E-25
   8.086296767E-02   -3.320719429E-25
   8.097247112E-02   -3.330921011E-25
   8.108196091E-02   -3.340895644E-25
   8.119143735E-02   -3.350710177E-25
   8.130090146E-02   -3.360278359E-25
   8.141035399E-02   -3.369605806E-25
   8.151979563E-02   -3.378518873E-25
   8.162922642E-02   -3.386922513E-25
   8.173864640E-02   -3.394379255E-25
   8.184805492E-02   -3.401313496E-25
